,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,80,Strip,1,66.6,26640,66.6,26640,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,400,Strip,400,26640,26640,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000761""",2000000880,18/04/2017,Pre-SI-,Lysten Global,18/04/2017 0:00,1,INR,Standard Selling,INR,1,12309.5,13797,13797,Debtors - LG,Ship/00004,Badhe Pharma Agency,Badhe Pharma Agency,18/04/2017 0:00,1,12309.5,12309.5,12309.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1487.82,12309.5,1487.82,1487.82,12309.5,1487.82,,STAND -SP TAB,STAND -SP TAB,10,Strip,1,46.39,2319.5,46.39,2319.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2319.5,2319.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,30,Strip,1,66.6,9990,66.6,9990,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,150,Strip,150,9990,9990,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000762""",2000000882,18/04/2017,Pre-SI-,Lysten Global,18/04/2017 0:00,1,INR,Standard Selling,INR,1,15396.5,16166,16166,Debtors - LG,Ship/00004,SAMARPAN MEDICAL AGENCIES,SAMARPAN MEDICAL AGENCIES,18/04/2017 0:00,1,15396.5,15396.5,15396.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,769.83,15396.5,769.83,769.83,15396.5,769.83,,TRYGESIC TAB,TRYGESIC TAB,250,Strip,1,16.91,4227.5,16.91,4227.5,Sales - LG,Main - LG,TRYGESIC TAB,AT6809,250,Strip,250,4227.5,4227.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,300,Tube,1,37.23,11169,37.23,11169,Sales - LG,Main - LG,WEGO GEL 20mg,E6152,300,Tube,300,11169,11169,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000763""",2000000883,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,15605.5,16542,16542,Debtors - LG,Ship/00004,M/S. SUNY DIST.,M/S. SUNY DIST.,19/04/2017 0:00,1,15605.5,15605.5,15605.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,936.33,15605.5,936.33,936.33,15605.5,936.33,,STAND MF +,STAND MF +,100,Bottle,1,25.04,12520,25.04,12520,Sales - LG,Main - LG,STAND MF +,AL-6343,500,Bottle,500,12520,12520,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,3085.5,61.71,3085.5,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,50,Strip,50,3085.5,3085.5,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000764""",2000000884,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,14371.3,15234,15234,Debtors - LG,Ship/00004,M/S. S.K. DISTRIBUTORS,M/S. S.K. DISTRIBUTORS,19/04/2017 0:00,1,14371.3,14371.3,14371.3,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,862.28,14371.3,862.28,862.28,14371.3,862.28,,STAND MF +,STAND MF +,100,Bottle,1,25.04,12520,25.04,12520,Sales - LG,Main - LG,STAND MF +,AL-6343,500,Bottle,500,12520,12520,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,1851.3,61.71,1851.3,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,30,Strip,30,1851.3,1851.3,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000765""",2000000885,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,5589.5,5925,5925,Debtors - LG,Ship/00004,OM AGENCIES,OM AGENCIES,19/04/2017 0:00,1,5589.5,5589.5,5589.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,335.37,5589.5,335.37,335.37,5589.5,335.37,,STAND MF +,STAND MF +,10,Bottle,1,25.04,2504,25.04,2504,Sales - LG,Main - LG,STAND MF +,AL-6343,100,Bottle,100,2504,2504,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,3085.5,61.71,3085.5,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,50,Strip,50,3085.5,3085.5,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000766""",2000000886,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,18691,19812,19812,Debtors - LG,Ship/00004,Axis Pharma,Axis Pharma,19/04/2017 0:00,1,18691,18691,18691,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1121.46,18691,1121.46,1121.46,18691,1121.46,,STAND MF +,STAND MF +,100,Bottle,1,25.04,12520,25.04,12520,Sales - LG,Main - LG,STAND MF +,AL-6343,500,Bottle,500,12520,12520,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,100,Strip,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000767""",2000000887,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,8675,9196,9196,Debtors - LG,Ship/00004,AMAR PHARMA,AMAR PHARMA,19/04/2017 0:00,1,8675,8675,8675,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,520.5,8675,520.5,520.5,8675,520.5,,STAND MF +,STAND MF +,10,Bottle,1,25.04,2504,25.04,2504,Sales - LG,Main - LG,STAND MF +,AL-6343,100,Bottle,100,2504,2504,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,100,Strip,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000768""",2000000888,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,8675,9196,9196,Debtors - LG,Ship/00004,Badhe Pharma Agency,Badhe Pharma Agency,19/04/2017 0:00,1,8675,8675,8675,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,520.5,8675,520.5,520.5,8675,520.5,,STAND MF +,STAND MF +,10,Bottle,1,25.04,2504,25.04,2504,Sales - LG,Main - LG,STAND MF +,AL-6343,100,Bottle,100,2504,2504,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,100,Strip,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000769""",2000000889,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,8675,9196,9196,Debtors - LG,Ship/00004,KSHIRSAGAR AGENCIES,KSHIRSAGAR AGENCIES,19/04/2017 0:00,1,8675,8675,8675,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,520.5,8675,520.5,520.5,8675,520.5,,STAND MF +,STAND MF +,10,Bottle,1,25.04,2504,25.04,2504,Sales - LG,Main - LG,STAND MF +,AL-6343,100,Bottle,100,2504,2504,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,100,Strip,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000770""",2000000890,18/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,8675,9196,9196,Debtors - LG,Ship/00004,ROHIT MEDICO,ROHIT MEDICO,19/04/2017 0:00,1,8675,8675,8675,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,520.5,8675,520.5,520.5,8675,520.5,,STAND MF +,STAND MF +,10,Bottle,1,25.04,2504,25.04,2504,Sales - LG,Main - LG,STAND MF +,AL-6343,100,Bottle,100,2504,2504,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,100,Strip,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000771""",2000000891,19/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,16000,16960,16960,Debtors - LG,Ship/00004,M/S INDIRA IVF HOSPITAL PVT LTD.MEDICAL STORE,M/S INDIRA IVF HOSPITAL PVT LTD.MEDICAL STORE,19/04/2017 0:00,1,16000,16000,16000,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,960,16000,960,960,16000,960,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,32,16000,32,16000,Sales - LG,Main - LG,STAND -SP TAB,AT6368,500,Strip,500,16000,16000,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000772""",2000000892,19/04/2017,Pre-SI-,Lysten Global,19/04/2017 0:00,1,INR,Standard Selling,INR,1,66675,70676,70676,Debtors - LG,Ship/00004,M/S. S.K. DISTRIBUTORS,M/S. S.K. DISTRIBUTORS,19/04/2017 0:00,1,66675,66675,66675,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,4000.5,66675,4000.5,4000.5,66675,4000.5,,WEGO GEL 30mg,WEGO GEL 30mg,200,Tube,1,54.15,10830,54.15,10830,Sales - LG,Main - LG,WEGO GEL 30mg,E6201,200,Tube,200,10830,10830,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,1500,Tube,1,37.23,55845,37.23,55845,Sales - LG,Main - LG,WEGO GEL 20mg,E6152,1500,Tube,1500,55845,55845,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000773""",2000000893,20/04/2017,Pre-SI-,Lysten Global,20/04/2017 0:00,1,INR,Standard Selling,INR,1,45690,48431,48431,Debtors - LG,Ship/00004,Axis Pharma,Axis Pharma,20/04/2017 0:00,1,45690,45690,45690,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2741.4,45690,2741.4,2741.4,45690,2741.4,,WEGO GEL 30mg,WEGO GEL 30mg,500,Tube,1,54.15,27075,54.15,27075,Sales - LG,Main - LG,WEGO GEL 30mg,E6201,500,Tube,500,27075,27075,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,500,Tube,1,37.23,18615,37.23,18615,Sales - LG,Main - LG,WEGO GEL 20mg,E6152,500,Tube,500,18615,18615,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000774""",2000000894,20/04/2017,Pre-SI-,Lysten Global,20/04/2017 0:00,1,INR,Standard Selling,INR,1,57642.5,61101,61101,Debtors - LG,Ship/00004,M/S. SUNY DIST.,M/S. SUNY DIST.,20/04/2017 0:00,1,57642.5,57642.5,57642.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3458.55,57642.5,3458.55,3458.55,57642.5,3458.55,,LYCOREST TAB,LYCOREST TAB,180,Strip,1,23.88,14328,23.88,14328,Sales - LG,Main - LG,LYCOREST TAB,AT6473,600,Strip,600,14328,14328,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.48,3548,35.48,3548,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6206,100,Bottle,100,3548,3548,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,1000,Tube,1,37.23,37230,37.23,37230,Sales - LG,Main - LG,WEGO GEL 20mg,E6152,1000,Tube,1000,37230,37230,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRYGESIC TAB,TRYGESIC TAB,150,Strip,1,16.91,2536.5,16.91,2536.5,Sales - LG,Main - LG,TRYGESIC TAB,AT6809,150,Strip,150,2536.5,2536.5,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000775""",2000000895,20/04/2017,Pre-SI-,Lysten Global,20/04/2017 0:00,1,INR,Standard Selling,INR,1,34521,36592,36592,Debtors - LG,Ship/00004,AMAR PHARMA,AMAR PHARMA,20/04/2017 0:00,1,34521,34521,34521,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2071.26,34521,2071.26,2071.26,34521,2071.26,,WEGO GEL 30mg,WEGO GEL 30mg,500,Tube,1,54.15,27075,54.15,27075,Sales - LG,Main - LG,WEGO GEL 30mg,E6201,500,Tube,500,27075,27075,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,200,Tube,1,37.23,7446,37.23,7446,Sales - LG,Main - LG,WEGO GEL 20mg,E6152,200,Tube,200,7446,7446,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000776""",2000000896,21/04/2017,Pre-SI-,Lysten Global,21/04/2017 0:00,1,INR,Standard Selling,INR,1,34521,36592,36592,Debtors - LG,Ship/00004,S.P.DISTRIBUTORS PHARMACEUTICAL DISTRIBUTORS,S.P.DISTRIBUTORS PHARMACEUTICAL DISTRIBUTORS,21/04/2017 0:00,1,34521,34521,34521,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2071.26,34521,2071.26,2071.26,34521,2071.26,,WEGO GEL 30mg,WEGO GEL 30mg,500,Tube,1,54.15,27075,54.15,27075,Sales - LG,Main - LG,WEGO GEL 30mg,E6239,500,Tube,500,27075,27075,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,200,Tube,1,37.23,7446,37.23,7446,Sales - LG,Main - LG,WEGO GEL 20mg,E6152,200,Tube,200,7446,7446,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000777""",2000000897,21/04/2017,Pre-SI-,Lysten Global,21/04/2017 0:00,1,INR,Standard Selling,INR,1,34521,36592,36592,Debtors - LG,Ship/00004,ROHIT MEDICO,ROHIT MEDICO,21/04/2017 0:00,1,34521,34521,34521,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2071.26,34521,2071.26,2071.26,34521,2071.26,,WEGO GEL 30mg,WEGO GEL 30mg,500,Tube,1,54.15,27075,54.15,27075,Sales - LG,Main - LG,WEGO GEL 30mg,E6239,500,Tube,500,27075,27075,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,200,Tube,1,37.23,7446,37.23,7446,Sales - LG,Main - LG,WEGO GEL 20mg,E6156,200,Tube,200,7446,7446,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000778""",2000000898,21/04/2017,Pre-SI-,Lysten Global,21/04/2017 0:00,1,INR,Standard Selling,INR,1,16245,17220,17220,Debtors - LG,Ship/00004,KSHIRSAGAR AGENCIES,KSHIRSAGAR AGENCIES,21/04/2017 0:00,1,16245,16245,16245,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,974.7,16245,974.7,974.7,16245,974.7,,WEGO GEL 30mg,WEGO GEL 30mg,0,Tube,1,54.15,16245,54.15,16245,Sales - LG,Main - LG,WEGO GEL 30mg,E6201,300,Tube,300,16245,16245,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 30mg,WEGO GEL 30mg,300,Tube,1,54.15,0,54.15,0,Sales - LG,Main - LG,WEGO GEL 30mg,E6127,0,Tube,0,0,0,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000779""",2000000899,21/04/2017,Pre-SI-,Lysten Global,21/04/2017 0:00,1,INR,Standard Selling,INR,1,25722,27265,27265,Debtors - LG,Ship/00004,Drug Distributor,Drug Distributor,21/04/2017 0:00,1,25722,25722,25722,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1543.32,25722,1543.32,1543.32,25722,1543.32,,WEGO GEL 20mg,WEGO GEL 20mg,400,Tube,1,37.23,14892,37.23,14892,Sales - LG,Main - LG,WEGO GEL 20mg,E6156,400,Tube,400,14892,14892,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 30mg,WEGO GEL 30mg,200,Tube,1,54.15,10830,54.15,10830,Sales - LG,Main - LG,WEGO GEL 30mg,E6225,200,Tube,200,10830,10830,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000780""",2000000900,21/04/2017,Pre-SI-,Lysten Global,21/04/2017 0:00,1,INR,Standard Selling,INR,1,29445,31212,31212,Debtors - LG,Ship/00004,OM AGENCIES,OM AGENCIES,21/04/2017 0:00,1,29445,29445,29445,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1766.7,29445,1766.7,1766.7,29445,1766.7,,WEGO GEL 20mg,WEGO GEL 20mg,500,Tube,1,37.23,18615,37.23,18615,Sales - LG,Main - LG,WEGO GEL 20mg,E6156,500,Tube,500,18615,18615,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 30mg,WEGO GEL 30mg,200,Tube,1,54.15,10830,54.15,10830,Sales - LG,Main - LG,WEGO GEL 30mg,E6239,200,Tube,200,10830,10830,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000781""",2000000901,21/04/2017,Pre-SI-,Lysten Global,21/04/2017 0:00,1,INR,Standard Selling,INR,1,10830,11480,11480,Debtors - LG,Ship/00004,BHARGAV MEDICOSE,BHARGAV MEDICOSE,21/04/2017 0:00,1,10830,10830,10830,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,649.8,10830,649.8,649.8,10830,649.8,,WEGO GEL 30mg,WEGO GEL 30mg,200,Tube,1,54.15,10830,54.15,10830,Sales - LG,Main - LG,WEGO GEL 30mg,E6239,200,Tube,200,10830,10830,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000782""",2000000902,24/04/2017,Pre-SI-,Lysten Global,24/04/2017 0:00,1,INR,Standard Selling,INR,1,29144,32891,32891,Debtors - LG,Ship/00004,SHANTI ENTERP.,SHANTI ENTERP.,24/04/2017 0:00,1,29144,29144,29144,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3746.64,29144,3746.64,3746.64,29144,3746.64,,STAND MF +,STAND MF +,10,Bottle,1,25.04,2504,25.04,2504,Sales - LG,Main - LG,STAND MF +,AL-6343,100,Bottle,100,2504,2504,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,120,Strip,1,66.6,26640,66.6,26640,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,400,Strip,400,26640,26640,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000783""",2000000903,24/04/2017,Pre-SI-,Lysten Global,24/04/2017 0:00,1,INR,Standard Selling,INR,1,11042.5,11595,11595,Debtors - LG,Ship/00004,ADITYA MEDICAL & SURGICAL,ADITYA MEDICAL & SURGICAL,24/04/2017 0:00,1,11042.5,11042.5,11042.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,552.13,11042.5,552.13,552.13,11042.5,552.13,,STAND MF +,STAND MF +,0,Bottle,1,25.04,500.8,25.04,500.8,Sales - LG,Main - LG,STAND MF +,AL-6344,20,Bottle,20,500.8,500.8,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB -DV Cap,ACTIRAB -DV Cap,0,Strip,1,61.71,1234.2,61.71,1234.2,Sales - LG,Main - LG,ACTIRAB -DV Cap,CC6088,20,Strip,20,1234.2,1234.2,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 20mg,WEGO GEL 20mg,250,Tube,1,37.23,9307.5,37.23,9307.5,Sales - LG,Main - LG,WEGO GEL 20mg,E6150,250,Tube,250,9307.5,9307.5,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000784""",2000000904,24/04/2017,Pre-SI-,Lysten Global,24/04/2017 0:00,1,INR,Standard Selling,INR,1,26127,27695,27695,Debtors - LG,Ship/00004,SHRI VASUDEOANAND SARASWATI  AGE.,SHRI VASUDEOANAND SARASWATI  AGE.,24/04/2017 0:00,1,26127,26127,26127,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1567.62,26127,1567.62,1567.62,26127,1567.62,,WEGO GEL 20mg,WEGO GEL 20mg,500,Tube,1,37.23,18615,37.23,18615,Sales - LG,Main - LG,WEGO GEL 20mg,E6150,500,Tube,500,18615,18615,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND MF +,STAND MF +,60,Bottle,1,25.04,7512,25.04,7512,Sales - LG,Main - LG,STAND MF +,AL-6343,300,Bottle,300,7512,7512,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000785""",2000000905,24/04/2017,Pre-SI-,Lysten Global,24/04/2017 0:00,1,INR,Standard Selling,INR,1,19017,20587,20587,Debtors - LG,Ship/00004,SHRI VASUDEOANAND SARASWATI  AGE.,SHRI VASUDEOANAND SARASWATI  AGE.,24/04/2017 0:00,1,19017,19017,19017,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2140.02,19017,2140.02,2140.02,19017,2140.02,,EMPOWER - OD TAB,EMPOWER - OD TAB,40,Strip,1,66.6,13320,66.6,13320,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,200,Strip,200,13320,13320,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,5,Strip,1,43.67,2183.5,43.67,2183.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT61227,50,Strip,50,2183.5,2183.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,10,Strip,1,46.39,2319.5,46.39,2319.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2319.5,2319.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,15,Strip,1,23.88,1194,23.88,1194,Sales - LG,Main - LG,LYCOREST TAB,AT6475,50,Strip,50,1194,1194,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000786""",2000000906,24/04/2017,Pre-SI-,Lysten Global,24/04/2017 0:00,1,INR,Standard Selling,INR,1,7106,7532,7532,Debtors - LG,Ship/00004,M/S BHAGIRATH P.,M/S BHAGIRATH P.,24/04/2017 0:00,1,7106,7106,7106,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,426.36,7106,426.36,426.36,7106,426.36,,ACTIRAB - L CAP,ACTIRAB - L CAP,10,Strip,1,102.38,0,102.38,0,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6107,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRYGESIC TAB,TRYGESIC TAB,100,Strip,1,16.91,1691,16.91,1691,Sales - LG,Main - LG,TRYGESIC TAB,AT6809,100,Strip,100,1691,1691,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEGO GEL 30mg,WEGO GEL 30mg,100,Tube,1,54.15,5415,54.15,5415,Sales - LG,Main - LG,WEGO GEL 30mg,E6225,100,Tube,100,5415,5415,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,346,Strip,1,23.88,0,23.88,0,Sales - LG,Main - LG,LYCOREST TAB,AT6475,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,40,Vial,1,61.4,0,61.4,0,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,0,Vial,0,0,0,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000787""",2000000907,24/04/2017,Pre-SI-,Lysten Global,24/04/2017 0:00,1,INR,Standard Selling,INR,1,12309.5,13797,13797,Debtors - LG,Ship/00004,Badhe Pharma Agency,Badhe Pharma Agency,24/04/2017 0:00,1,12309.5,12309.5,12309.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1487.82,12309.5,1487.82,1487.82,12309.5,1487.82,,EMPOWER - OD TAB,EMPOWER - OD TAB,30,Strip,1,66.6,9990,66.6,9990,Sales - LG,Main - LG,EMPOWER - OD TAB,AF6168,150,Strip,150,9990,9990,Cost of Goods Sold - LG,Stores - LG
