,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000063""",2000000104,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,82560,87101,87101,Debtors - LG,Ship/00004,Swastik Medicals & General Stores,Swastik Medicals & General Stores,14/06/2016,1,82560,82560,82560,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,4540.8,82560,4540.8,4540.8,82560,4540.8,,LYCOREST TAB,LYCOREST TAB,900,Strip,1,24,72000,24,72000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,3000,Strip,3000,72000,72000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,5897,58.97,5897,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,100,Strip,100,5897,5897,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,4663,46.63,4663,Sales - LG,Main - LG,STAND -SP TAB,AT6368,100,Strip,100,4663,4663,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000064""",2000000105,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,58560,61781,61781,Debtors - LG,Ship/00004,MAYA SALES,MAYA SALES,14/06/2016,1,58560,58560,58560,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3220.8,58560,3220.8,3220.8,58560,3220.8,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,4663,46.63,4663,Sales - LG,Main - LG,STAND -SP TAB,AT6368,100,Strip,100,4663,4663,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,600,Strip,1,24,48000,24,48000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,2000,Strip,2000,48000,48000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,5897,58.97,5897,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,100,Strip,100,5897,5897,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000065""",2000000106,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,29280,30890,30890,Debtors - LG,Ship/00004,SHRI NATH DIST.,SHRI NATH DIST.,14/06/2016,1,29280,29280,29280,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1610.4,29280,1610.4,1610.4,29280,1610.4,,LYCOREST TAB,LYCOREST TAB,300,Strip,1,24,24000,24,24000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,1000,Strip,1000,24000,24000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000066""",2000000107,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,58560,61781,61781,Debtors - LG,Ship/00004,VAISHNAVI DIST.,VAISHNAVI DIST.,14/06/2016,1,58560,58560,58560,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3220.8,58560,3220.8,3220.8,58560,3220.8,,LYCOREST TAB,LYCOREST TAB,600,Strip,1,24,48000,24,48000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,2000,Strip,2000,48000,48000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,5897,58.97,5897,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,100,Strip,100,5897,5897,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,4663,46.63,4663,Sales - LG,Main - LG,STAND -SP TAB,AT6368,100,Strip,100,4663,4663,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000067""",2000000108,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,72719,76971,76971,Debtors - LG,Ship/00004,RUBY PHARMA,RUBY PHARMA,14/06/2016,1,72719,72719,72719,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,4251.545,72719,4251.545,4251.545,72719,4251.545,,LYCOREST TAB,LYCOREST TAB,600,Strip,1,24,48000,24,48000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,2000,Strip,2000,48000,48000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2194.5,2194.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,3600,72,3600,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,50,Strip,50,3600,3600,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,4663,46.63,4663,Sales - LG,Main - LG,STAND -SP TAB,AT6368,100,Strip,100,4663,4663,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,60,Strip,1,37.71,11313,37.71,11313,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,300,Strip,300,11313,11313,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000068""",2000000109,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,28100.6,29646,29646,Debtors - LG,Ship/00004,BLUEMAX DIST.,BLUEMAX DIST.,14/06/2016,1,28100.6,28100.6,28100.6,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1545.533,28100.6,1545.533,1545.533,28100.6,1545.533,,LYCOREST TAB,LYCOREST TAB,500,Strip,1,24,24000,24,24000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,1000,Strip,1000,24000,24000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,1769.1,58.97,1769.1,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,30,Strip,30,1769.1,1769.1,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000069""",2000000110,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,29280,30890,30890,Debtors - LG,Ship/00004,SHREEJI AGE.,SHREEJI AGE.,14/06/2016,1,29280,29280,29280,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1610.4,29280,1610.4,1610.4,29280,1610.4,,LYCOREST TAB,LYCOREST TAB,300,Strip,1,24,24000,24,24000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,1000,Strip,1000,24000,24000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000070""",2000000111,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,55611.5,58670,58670,Debtors - LG,Ship/00004,PHARMADEAL,PHARMADEAL,14/06/2016,1,55611.5,55611.5,55611.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3058.6325,55611.5,3058.6325,3058.6325,55611.5,3058.6325,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,4663,46.63,4663,Sales - LG,Main - LG,STAND -SP TAB,AT6368,100,Strip,100,4663,4663,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,600,Strip,1,24,48000,24,48000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,2000,Strip,2000,48000,48000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000071""",2000000112,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,61440,64819,64819,Debtors - LG,Ship/00004,M/S. SUNY DIST.,M/S. SUNY DIST.,14/06/2016,1,61440,61440,61440,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3379.2,61440,3379.2,3379.2,61440,3379.2,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,600,Strip,1,24,48000,24,48000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,2000,Strip,2000,48000,48000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,10,Strip,1,37.71,3771,37.71,3771,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,100,Strip,100,3771,3771,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,4389,43.89,4389,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,100,Strip,100,4389,4389,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000073""",2000000114,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,M/S Danole Agencies,M/S Danole Agencies,14/06/2016,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,LYCOREST TAB,LYCOREST TAB,70,Strip,1,24,0,24,0,Sales - LG,Main - LG,LYCOREST TAB,AT6472,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000078""",2000000119,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,123150.5,129923.77,129923.77,Debtors - LG,Ship/00004,TOP PHARMA,TOP PHARMA,14/06/2016,1,123150.5,123150.5,123150.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,6773.2775,123150.5,6773.2775,6773.2775,123150.5,6773.2775,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,60,Vial,1,61.71,18513,61.71,18513,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,300,Vial,300,18513,18513,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,1316.7,43.89,1316.7,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,30,Strip,30,1316.7,1316.7,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,1200,Strip,1,24,96000,24,96000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,4000,Strip,4000,96000,96000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,1303,26.06,1303,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,50,Bottle,50,1303,1303,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,1398.9,46.63,1398.9,Sales - LG,Main - LG,STAND -SP TAB,AT6368,30,Strip,30,1398.9,1398.9,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,908.5,18.17,908.5,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,50,Bottle,50,908.5,908.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,3,Strip,1,37.71,1131.3,37.71,1131.3,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,30,Strip,30,1131.3,1131.3,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,810,27,810,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,30,Bottle,30,810,810,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,1769.1,58.97,1769.1,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,30,Strip,30,1769.1,1769.1,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000080""",2000000120,24/05/2016,Pre-SI-,Lysten Global,24/05/2016 0:00,1,INR,Standard Selling,INR,1,39168,41322,41322,Debtors - LG,Ship/00004,Aher Medical Agencies,Aher Medical Agencies,14/06/2016,1,39168,39168,39168,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2154.24,39168,2154.24,2154.24,39168,2154.24,,LYCOREST TAB,LYCOREST TAB,750,Strip,1,24,36000,24,36000,Sales - LG,Main - LG,LYCOREST TAB,AT6472,1500,Strip,1500,36000,36000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,1398.9,46.63,1398.9,Sales - LG,Main - LG,STAND -SP TAB,AT6368,30,Strip,30,1398.9,1398.9,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,1769.1,58.97,1769.1,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,30,Strip,30,1769.1,1769.1,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000081""",2000000123,25/05/2016,Pre-SI-,Lysten Global,25/05/2016 0:00,1,INR,Standard Selling,INR,1,22847,24103.58,24103.58,Debtors - LG,Ship/00004,KSHIRSAGAR AGENCIES,KSHIRSAGAR AGENCIES,15/06/2016,1,22847,22847,22847,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1256.585,22847,1256.585,1256.585,22847,1256.585,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,180,Strip,1,24,14400,24,14400,Sales - LG,Main - LG,LYCOREST TAB,AT6475,600,Strip,600,14400,14400,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,50,Bottle,50,1350,1350,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000084""",2000000127,25/05/2016,Pre-SI-,Lysten Global,25/05/2016 0:00,1,INR,Standard Selling,INR,1,18630,19654.65,19654.65,Debtors - LG,Ship/00004,Axis Pharma,Axis Pharma,15/06/2016,1,18630,18630,18630,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1024.65,18630,1024.65,1024.65,18630,1024.65,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,50,Bottle,50,1350,1350,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,150,Strip,1,24,12000,24,12000,Sales - LG,Main - LG,LYCOREST TAB,AT6475,500,Strip,500,12000,12000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000085""",2000000128,25/05/2016,Pre-SI-,Lysten Global,25/05/2016 0:00,1,INR,Standard Selling,INR,1,-9.64E-11,1,1,Debtors - LG,Ship/00004,DHANVANTARI MED.,DHANVANTARI MED.,15/06/2016,1,-9.64E-11,-9.64E-11,-9.64E-11,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1,-9.64E-11,1,1,-9.64E-11,1,,,,,,1,,,,,Sales - LG,Main - LG,,,,,,,,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000087""",2000000130,25/05/2016,Pre-SI-,Lysten Global,25/05/2016 0:00,1,INR,Standard Selling,INR,1,22389.8,23621,23621,Debtors - LG,Ship/00004,M/S. AHUJA MEDICAL,M/S. AHUJA MEDICAL,15/06/2016,1,22389.8,22389.8,22389.8,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1231.439,22389.8,1231.439,1231.439,22389.8,1231.439,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2331.5,2331.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,3087,102.9,3087,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,30,Strip,30,3087,3087,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,10,Vial,1,61.71,3085.5,61.71,3085.5,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,50,Vial,50,3085.5,3085.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,0,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,50,Strip,50,1885.5,1885.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,90,Strip,1,24,7200,24,7200,Sales - LG,Main - LG,LYCOREST TAB,AT6475,300,Strip,300,7200,7200,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,1769.1,58.97,1769.1,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,30,Strip,30,1769.1,1769.1,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,1316.7,43.89,1316.7,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,30,Strip,30,1316.7,1316.7,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000088""",2000000133,25/05/2016,Pre-SI-,Lysten Global,25/05/2016 0:00,1,INR,Standard Selling,INR,1,450148,474906.14,474906.14,Debtors - LG,Ship/00004,MAULI PHARMACEUTICAL,MAULI PHARMACEUTICAL,15/06/2016,1,450148,450148,450148,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,24758.14,450148,24758.14,24758.14,450148,24758.14,,STAND -SP TAB,STAND -SP TAB,300,Strip,1,46.63,69945,46.63,69945,Sales - LG,Main - LG,STAND -SP TAB,AT6368,1500,Strip,1500,69945,69945,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,200,Vial,1,61.71,61710,61.71,61710,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,1000,Vial,1000,61710,61710,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,50,Bottle,50,1350,1350,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,3900,Strip,1,24,312000,24,312000,Sales - LG,Main - LG,LYCOREST TAB,AT6475,13000,Strip,13000,312000,312000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2194.5,2194.5,Cost of Goods Sold - LG,Stores - LG
