,,"""Pre-SI-0000000234""",2000000287,02/07/2016,Pre-SI-,Lysten Global,02/07/2016 0:00,1,INR,Standard Selling,INR,1,6994.5,7379,7379,Debtors - LG,Ship/00004,M/S Danole Agencies,M/S Danole Agencies,02/07/2016 0:00,1,6994.5,6994.5,6994.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,384.7,6994.5,384.7,384.7,6994.5,384.7,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,6994.5,46.63,6994.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,150,Strip,150,6994.5,6994.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000235""",2000000288,02/07/2016,Pre-SI-,Lysten Global,02/07/2016 0:00,1,INR,Standard Selling,INR,1,357945,377632,377632,Debtors - LG,Ship/00004,VAISHNAVI DIST.,VAISHNAVI DIST.,02/07/2016 0:00,1,357945,357945,357945,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,19686.97,357945,19686.97,19686.97,357945,19686.97,,STAND -SP TAB,STAND -SP TAB,300,Strip,1,46.63,69945,46.63,69945,Sales - LG,Main - LG,STAND -SP TAB,AT6368,1500,Strip,1500,69945,69945,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,3600,Strip,1,24,288000,24,288000,Sales - LG,Main - LG,LYCOREST TAB,AT6473,12000,Strip,12000,288000,288000,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000236""",2000000289,02/07/2016,Pre-SI-,Lysten Global,02/07/2016 0:00,1,INR,Standard Selling,INR,1,190682.5,201876,201876,Debtors - LG,Ship/00004,MAULI PHARMACEUTICAL,MAULI PHARMACEUTICAL,02/07/2016 0:00,1,190682.5,190682.5,190682.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,11193.98,190682.5,11193.98,11193.98,190682.5,11193.98,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,3429,34.29,3429,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6381,100,Strip,100,3429,3429,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,25,Strip,1,37.71,9427.5,37.71,9427.5,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,250,Strip,250,9427.5,9427.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAR T TAB,STAR T TAB,0,Bottle,1,102.9,10290,102.9,10290,Sales - LG,Main - LG,STAR T TAB,AT6448,100,Bottle,100,10290,10290,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,25,Strip,1,58.97,14742.5,58.97,14742.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,250,Strip,250,14742.5,14742.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,15,Strip,1,67.28,10092,67.28,10092,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,150,Strip,150,10092,10092,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,10,Strip,1,102.9,10290,102.9,10290,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,100,Strip,100,10290,10290,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.66,3566,35.66,3566,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6160,100,Bottle,100,3566,3566,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,2725.5,18.17,2725.5,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6147,150,Bottle,150,2725.5,2725.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,2700,27,2700,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,100,Bottle,100,2700,2700,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,400,Vial,1,61.71,123420,61.71,123420,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,2000,Vial,2000,123420,123420,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000237""",2000000290,02/07/2016,Pre-SI-,Lysten Global,02/07/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,Amar Enterprises,Amar Enterprises,02/07/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0.01,0,0.01,0.01,0,0.01,,ACTIRAB TAB,ACTIRAB TAB,1,Strip,1,37.52,0,37.52,0,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000238""",2000000292,04/07/2016,Pre-SI-,Lysten Global,04/07/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,TUSHAR BARODIA,TUSHAR BARODIA,04/07/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,ACTIRAB TAB,ACTIRAB TAB,0,Strip,1,37.71,0,37.71,0,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000239""",2000000294,07/07/2016,Pre-SI-,Lysten Global,07/07/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,TUSHAR BARODIA,TUSHAR BARODIA,07/07/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,ACTIRAB TAB,ACTIRAB TAB,0,Strip,1,37.71,0,37.71,0,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000240""",2000000183,10/06/2016,Pre-SI-,Lysten Global,07/07/2016 0:00,1,INR,Standard Selling,INR,1,45986,48685,48685,Debtors - LG,Ship/00004,"M/S.SUYOG ENTERPRISES,JALANA","M/S.SUYOG ENTERPRISES,JALANA",07/07/2016 0:00,1,45986,45986,45986,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2698.785,45986,2698.785,2698.785,45986,2698.785,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2949,58.97,2949,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2949,2949,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2195,43.89,2195,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2195,2195,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,3087,102.9,3087,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,30,Strip,30,3087,3087,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1886,37.71,1886,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,50,Strip,50,1886,1886,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,10,Vial,1,61.71,3086,61.71,3086,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,50,Vial,50,3086,3086,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,300,Strip,1,24,24000,24,24000,Sales - LG,Main - LG,LYCOREST TAB,AT6476,1000,Strip,1000,24000,24000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6147,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,50,Bottle,50,1350,1350,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2332,46.63,2332,Sales - LG,Main - LG,STAND -SP TAB,AT6368,50,Strip,50,2332,2332,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3284,26.06,3284,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,126,Bottle,126,3284,3284,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000241""",2000000295,07/07/2016,Pre-SI-,Lysten Global,07/07/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,Bramhagiri Enterprises,Bramhagiri Enterprises,07/07/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,LYCOREST TAB,LYCOREST TAB,54,Strip,1,24,0,24,0,Sales - LG,Main - LG,LYCOREST TAB,AT6476,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,50,Vial,1,61.71,0,61.71,0,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,0,Vial,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000242""",2000000296,07/07/2016,Pre-SI-,Lysten Global,07/07/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,"M/S.SUYOG ENTERPRISES,JALANA","M/S.SUYOG ENTERPRISES,JALANA",07/07/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,LYCOREST TAB,LYCOREST TAB,0,Strip,1,24,0,24,0,Sales - LG,Main - LG,LYCOREST TAB,AT6476,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000243""",2000000299,11/07/2016,Pre-SI-,Lysten Global,11/07/2016 0:00,1,INR,Standard Selling,INR,1,39499.5,41907,41907,Debtors - LG,Ship/00004,"M/S.SUYOG ENTERPRISES,JALANA","M/S.SUYOG ENTERPRISES,JALANA",11/07/2016 0:00,1,39499.5,39499.5,39499.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2407.95,39499.5,2407.95,2407.95,39499.5,2407.95,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,175,Vial,1,61.71,30855,61.71,30855,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,500,Vial,500,30855,30855,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.66,3566,35.66,3566,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6160,100,Bottle,100,3566,3566,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6381,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,67.28,3364,67.28,3364,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,50,Strip,50,3364,3364,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000244""",2000000302,11/07/2016,Pre-SI-,Lysten Global,11/07/2016 0:00,1,INR,Standard Selling,INR,1,25028.5,26405,26405,Debtors - LG,Ship/00004,M/S. S.K. DISTRIBUTORS,M/S. S.K. DISTRIBUTORS,11/07/2016 0:00,1,25028.5,25028.5,25028.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1376.57,25028.5,1376.57,1376.57,25028.5,1376.57,,LYCOREST TAB,LYCOREST TAB,150,Strip,1,24,7200,24,7200,Sales - LG,Main - LG,LYCOREST TAB,AT6480,300,Strip,300,7200,7200,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,100,Vial,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,50,Strip,1,46.63,11657.5,46.63,11657.5,Sales - LG,Main - LG,STAND -SP TAB,AT6368,250,Strip,250,11657.5,11657.5,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000245""",2000000303,12/07/2016,Pre-SI-,Lysten Global,12/07/2016 0:00,1,INR,Standard Selling,INR,1,19199,20255,20255,Debtors - LG,Ship/00004,Amar Enterprises,Amar Enterprises,12/07/2016 0:00,1,19199,19199,19199,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1055.94,19199,1055.94,1055.94,19199,1055.94,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,3634,18.17,3634,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6147,200,Bottle,200,3634,3634,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,10,Strip,1,37.71,3771,37.71,3771,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,100,Strip,100,3771,3771,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,11794,58.97,11794,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,200,Strip,200,11794,11794,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000247""",2000000305,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,13637.06,14387,14387,Debtors - LG,Ship/00004,M/S Danole Agencies,M/S Danole Agencies,14/07/2016 0:00,1,13637.06,13637.06,13637.06,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,750.04,13637.06,750.04,750.04,13637.06,750.04,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,10,Strip,1,37.71,3771,37.71,3771,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,100,Strip,100,3771,3771,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,126,Bottle,126,3283.56,3283.56,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,3634,18.17,3634,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6147,200,Bottle,200,3634,3634,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000248""",2000000307,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,24000,25320,25320,Debtors - LG,Ship/00004,CHHATTISGARH MEDICOSE PHARMACEUTICAL DISTRIBUTOR,CHHATTISGARH MEDICOSE PHARMACEUTICAL DISTRIBUTOR,14/07/2016 0:00,1,24000,24000,24000,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1320,24000,1320,1320,24000,1320,,LYCOREST TAB,LYCOREST TAB,500,Strip,1,24,24000,24,24000,Sales - LG,Main - LG,LYCOREST TAB,AT6480,1000,Strip,1000,24000,24000,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000249""",2000000306,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,115200,121536,121536,Debtors - LG,Ship/00004,CHHATTISGARH MEDICOSE PHARMACEUTICAL DISTRIBUTOR,CHHATTISGARH MEDICOSE PHARMACEUTICAL DISTRIBUTOR,14/07/2016 0:00,1,115200,115200,115200,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,6336,115200,6336,6336,115200,6336,,LYCOREST TAB,LYCOREST TAB,1440,Strip,1,24,115200,24,115200,Sales - LG,Main - LG,LYCOREST TAB,AT6480,4800,Strip,4800,115200,115200,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000250""",2000000308,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,19542,20617,20617,Debtors - LG,Ship/00004,Axis Pharma,Axis Pharma,14/07/2016 0:00,1,19542,19542,19542,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1074.81,19542,1074.81,1074.81,19542,1074.81,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,60,Vial,1,61.71,18513,61.71,18513,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,300,Vial,300,18513,18513,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAR T TAB,STAR T TAB,0,Bottle,1,102.9,1029,102.9,1029,Sales - LG,Main - LG,STAR T TAB,AT6448,10,Bottle,10,1029,1029,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000251""",2000000310,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,24206,25537,25537,Debtors - LG,Ship/00004,OM AGENCIES,OM AGENCIES,14/07/2016 0:00,1,24206,24206,24206,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1331.33,24206,1331.33,1331.33,24206,1331.33,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,11794,58.97,11794,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,200,Strip,200,11794,11794,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,3634,18.17,3634,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6147,200,Bottle,200,3634,3634,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,8778,43.89,8778,Sales - LG,Main - LG,REGAIN - XT TAB,AT6468,200,Strip,200,8778,8778,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000252""",2000000311,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,LAXMI MEDICAL,LAXMI MEDICAL,14/07/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,-0.01,0,-0.01,-0.01,0,-0.01,,ACTIRAB - D CAP,ACTIRAB - D CAP,1,Strip,1,58.2,0,58.2,0,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000253""",2000000312,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,LAXMI MEDICAL,LAXMI MEDICAL,14/07/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,ACTIRAB - D CAP,ACTIRAB - D CAP,1,Strip,1,58.2,0,58.2,0,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000254""",2000000313,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,4389,4630,4630,Debtors - LG,Ship/00004,Drug Distributor,Drug Distributor,14/07/2016 0:00,1,4389,4389,4389,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,241.4,4389,241.4,241.4,4389,241.4,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,4389,43.89,4389,Sales - LG,Main - LG,REGAIN - XT TAB,AT6468,100,Strip,100,4389,4389,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000255""",2000000315,14/07/2016,Pre-SI-,Lysten Global,14/07/2016 0:00,1,INR,Standard Selling,INR,1,11794,12443,12443,Debtors - LG,Ship/00004,DIPAK DISTRIBUTORS,DIPAK DISTRIBUTORS,14/07/2016 0:00,1,11794,11794,11794,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,648.67,11794,648.67,648.67,11794,648.67,,ACTIRAB - D CAP,ACTIRAB - D CAP,20,Strip,1,58.97,11794,58.97,11794,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,200,Strip,200,11794,11794,Cost of Goods Sold - LG,Stores - LG
,,"""Pre-SI-0000000256""",2000000318,15/07/2016,Pre-SI-,Lysten Global,15/07/2016 0:00,1,INR,Standard Selling,INR,1,99169.06,104718,104718,Debtors - LG,Ship/00004,SHRIRAM MEDICAL & GEN. STORES,SHRIRAM MEDICAL & GEN. STORES,15/07/2016 0:00,1,99169.06,99169.06,99169.06,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,5548.52,99169.06,5548.52,5548.52,99169.06,5548.52,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,67.28,1346,67.28,1346,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,20,Strip,20,1346,1346,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,900,Strip,1,24,72000,24,72000,Sales - LG,Main - LG,LYCOREST TAB,AT6480,3000,Strip,3000,72000,72000,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,2058,102.9,2058,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,20,Strip,20,2058,2058,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,LYCORT 1 ml INJ,L-843,100,Vial,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,ACTIRAB - D CAP,AC6080,50,Strip,50,2948.5,2948.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6147,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6381,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,ACTIRAB TAB,AT6463,50,Strip,50,1885.5,1885.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,126,Bottle,126,3283.56,3283.56,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.66,3566,35.66,3566,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6160,100,Bottle,100,3566,3566,Cost of Goods Sold - LG,Stores - LG
